ID;alim_grp_code;alim_ssgrp_code;alim_grp_nom_eng;alim_ssgrp_nom_eng;alim_code;alim_nom_eng;Water (g/100g);Protein (g/100g);Carbohydrate (g/100g);Fat (g/100g);Sugars (g/100g);glucose (g/100g);lactose (g/100g);has_lactose;has_seafood;has_egg
1406;4;402;meat, egg and fish;raw meat;40502;Tripe, beef, raw;84.2;12.1;0;3.69;0;0;0;0;0;0
1407;4;402;meat, egg and fish;raw meat;40600;Blood, beef, raw;80.5;19.5;0.8;0.12;0.8;0;0;0;0;0
1408;4;402;meat, egg and fish;raw meat;40700;Gizzard, chicken, raw;77.8;17.3;0.6;3.75;0;0;0;0;0;0
1410;4;403;meat, egg and fish;delicatessen meat and similar;8429;Pork ham w parsley and jelly;69.6;19;0.48;7.9;0.3;0.3;0.2;0;0;0
1411;4;403;meat, egg and fish;delicatessen meat and similar;28700;Pork ham, intended to be cooked or pork ham, intended to be roast/bake;70.1;19.9;0;9.08;0;0;0;0;0;0
1412;4;403;meat, egg and fish;delicatessen meat and similar;28727;Bacon, back;70.1;23.1;0.7;2.6;0.2;0.2;0.2;0;0;0
1413;4;403;meat, egg and fish;delicatessen meat and similar;28803;Cooked ham, smoked;73.2;20;0.79;5.8;0.62;0;0;0;0;0
1414;4;403;meat, egg and fish;delicatessen meat and similar;28900;Cooked ham, superior quality;73.3;20.8;0.81;4.28;0.77;0;0;0;0;0
1415;4;403;meat, egg and fish;delicatessen meat and similar;28901;Cooked ham, superior quality, with rind;72.2;20.2;0.91;5.82;0.77;0;0;0;0;0
1416;4;403;meat, egg and fish;delicatessen meat and similar;28902;Cooked ham, superior quality, rind less;73;20.5;0.77;3.52;0.76;0;0;0;0;0
1417;4;403;meat, egg and fish;delicatessen meat and similar;28905;Braised ham on the bone;58.4;21.6;0.3;16.8;0;0;0;0;0;0
1418;4;403;meat, egg and fish;delicatessen meat and similar;28906;Cooked ham, superior quality, rind less and fatless;72.8;20.3;1.03;3.66;0.82;0.4;0.3;0;0;0
1419;4;403;meat, egg and fish;delicatessen meat and similar;28907;Cooked ham, superior quality, reduced salt;0;20.8;0.74;3.83;0.74;0;0;0;0;0
1420;4;403;meat, egg and fish;delicatessen meat and similar;28910;Cooked ham, choice;72.3;19.5;1.7;4.5;1.7;0;0;0;0;0
1421;4;403;meat, egg and fish;delicatessen meat and similar;28911;Cooked pork shoulder, choice;71.7;18;1.93;4.5;1.35;0;0;0;0;0
1422;4;403;meat, egg and fish;delicatessen meat and similar;28912;Cooked ham, choice, w rind;71.5;19.4;0.55;6.3;0.2;0;0;0;0;0
1423;4;403;meat, egg and fish;delicatessen meat and similar;28913;Cooked ham, choice, rind less and fatless;72.1;19.6;1.61;3.24;1.32;0;0;0;0;0
1424;4;403;meat, egg and fish;delicatessen meat and similar;28917;Round of ham, cooked;66;20.3;1.4;10.6;0;0;0;0;0;0
1425;4;403;meat, egg and fish;delicatessen meat and similar;28922;Ham in cube, grated or minced;0;17.9;2.08;4.46;1.69;0;0;0;0;0
1426;4;403;meat, egg and fish;delicatessen meat and similar;28924;Cooked pork shoulder, standard, rind less and fatless;71.8;13.7;3.58;5.98;0;0;0;0;0;0
1427;4;403;meat, egg and fish;delicatessen meat and similar;28925;Cooked ham, Parisian-style, rind less and fatless;0;20;1.08;3.42;0;0;0;0;0;0
1428;4;403;meat, egg and fish;delicatessen meat and similar;28929;Poultry ham in cube, grated or minced;0;18;1.58;5.88;1.25;0;0;0;0;0
1429;4;403;meat, egg and fish;delicatessen meat and similar;28960;Knuckle of ham, cooked;65.5;23.2;0.4;7.52;0.4;0;0;0;0;0
1430;4;403;meat, egg and fish;delicatessen meat and similar;28963;Chicken cooked ham, in slices;74.3;20.7;1.39;1.79;1.13;0.5;0.2;0;0;0
1431;4;403;meat, egg and fish;delicatessen meat and similar;28964;Turkey cooked ham, in slices;74;20.9;1.29;1.67;1.08;0.3;0.2;0;0;0
1432;4;403;meat, egg and fish;delicatessen meat and similar;28800;Cured ham, raw;50.1;25.9;0.76;13.2;0.75;0.3;0;0;0;0
1433;4;403;meat, egg and fish;delicatessen meat and similar;28801;Cured ham, raw, smoked;55.8;24.2;0.98;16.1;0.53;0.15;0;0;0;0
1434;4;403;meat, egg and fish;delicatessen meat and similar;28802;Dry-cured ham, fat and rind removed;56.2;26.3;0.3;9.5;0.3;0;0;0;0;0
1435;4;403;meat, egg and fish;delicatessen meat and similar;28804;Cured ham, raw, smoked, reduced fat;63.9;27.7;0.1;3.4;0;0;0;0;0;0
1436;4;403;meat, egg and fish;delicatessen meat and similar;28811;Bayonne Cured ham, raw, smoked;48.6;28;0.63;12.6;0.5;0.3;0;0;0;0
1437;4;403;meat, egg and fish;delicatessen meat and similar;28812;Dry-cured ham;53.2;28.7;0.48;12.6;0.33;0.3;0.3;0;0;0
1438;4;403;meat, egg and fish;delicatessen meat and similar;28844;Parma dry-cured ham;52.2;27.2;0.3;15.4;0.3;0;0;0;0;0
1439;4;403;meat, egg and fish;delicatessen meat and similar;28845;Serrano dry-cured ham;54.1;30.4;0.76;12.3;0.36;0.3;0;0;0;0
1440;4;403;meat, egg and fish;delicatessen meat and similar;28850;Coppa;0;25;1;20;0.5;0;0;0;0;0
1441;4;403;meat, egg and fish;delicatessen meat and similar;28858;Pancetta, dried;43.9;20.2;0.75;28.8;0.43;0.2;0.2;0;0;0
1442;4;403;meat, egg and fish;delicatessen meat and similar;30300;Dry sausage;30;24.2;2.41;34.5;1.2;0;0;0;0;0
1443;4;403;meat, egg and fish;delicatessen meat and similar;30301;Dry sausage, pure pork;32.8;28.7;1.79;32.3;1.4;0.13;1.15;0;0;0
1444;4;403;meat, egg and fish;delicatessen meat and similar;30302;Dry sausage, pure pork, superior quality;36.9;27.7;1.65;27.6;1.65;0;0;0;0;0
1445;4;403;meat, egg and fish;delicatessen meat and similar;30304;Rosette dry sausage;34.9;24.2;1.79;30.7;1.46;0;0;0;0;0
1446;4;403;meat, egg and fish;delicatessen meat and similar;30309;Sausage, dried;26.2;27.3;1.7;37.1;1.21;0;0;0;0;0
1447;4;403;meat, egg and fish;delicatessen meat and similar;30311;Dry sausage w walnuts and/or hazelnuts;0;27.7;1.78;39.7;1.04;0;0;0;0;0
1448;4;403;meat, egg and fish;delicatessen meat and similar;30005;Chipolata sausage, cooked;55.4;18.8;0.8;22.4;0.4;0.4;0.2;0;0;0
1449;4;403;meat, egg and fish;delicatessen meat and similar;30011;Toulouse sausage, cooked;54.9;18.8;0;22.1;0;0;0;0;0;0
1450;4;403;meat, egg and fish;delicatessen meat and similar;30050;Sausage meat, raw;54.2;14.7;0.6;29.1;0;0;0;0;0;0
1451;4;403;meat, egg and fish;delicatessen meat and similar;30051;Sausage meat, pure pork, raw;59.2;15.4;5.25;21.2;0;0;0;0;0;0
1452;4;403;meat, egg and fish;delicatessen meat and similar;30052;Sausage meat, pork and beef, raw;53.8;11.8;4.4;26.5;0;0;0;0;0;0
1453;4;403;meat, egg and fish;delicatessen meat and similar;30102;Smoked sausage, raw;49.5;16.8;0;30.7;0;0.3;0;0;0;0
1454;4;403;meat, egg and fish;delicatessen meat and similar;30104;Morteaux sausage;43.7;16;1;36.6;0.5;0;0;0;0;0
1455;4;403;meat, egg and fish;delicatessen meat and similar;30105;Montbeliard sausage;50.5;17.3;1;27.3;0.75;0;0;0;0;0
1456;4;403;meat, egg and fish;delicatessen meat and similar;30108;Morteaux sausage, boiled/cooked in water;49.6;15.2;0;29.1;0;0;0;0;0;0
1457;4;403;meat, egg and fish;delicatessen meat and similar;30110;Toulouse sausage, raw;56.2;13.2;1;30;1;0;0;0;0;0
1458;4;403;meat, egg and fish;delicatessen meat and similar;30115;Chipolata slim sausage, raw;62.2;15.8;1;20.6;0.32;0;0;0;0;0
1459;4;403;meat, egg and fish;delicatessen meat and similar;30125;Smoked Alsatian sausage or Landjäger;49.5;19;0;24.9;0;0;0;0;0;0
1460;4;403;meat, egg and fish;delicatessen meat and similar;30130;Poultry sausage, delicatessen style;59.8;16.8;1.19;17.7;0.9;0;0;0;0;0
1461;4;403;meat, egg and fish;delicatessen meat and similar;30131;Poultry sausage;64;14;1.82;18.9;1.01;0.45;0.56;0;0;0
1462;4;403;meat, egg and fish;delicatessen meat and similar;30134;Frankfurter sausage;56.7;13.7;1.24;23.4;1;0.28;0.3;0;0;0
1463;4;403;meat, egg and fish;delicatessen meat and similar;30150;Merguez sausage, raw;56.2;13.5;2.5;28;2;0;0;0;0;0
1464;4;403;meat, egg and fish;delicatessen meat and similar;30152;Merguez sausage, pure beef, raw;39.8;11;0;43.5;0;0;0;0;0;0
1465;4;403;meat, egg and fish;delicatessen meat and similar;30153;Merguez sausage, pork and beef, raw;42.5;11.5;0;41;0;0;0;0;0;0
1466;4;403;meat, egg and fish;delicatessen meat and similar;30154;Merguez sausage, beef, mutton and pork, raw;51.7;14.6;0;33.3;0;0;0;0;0;0
1467;4;403;meat, egg and fish;delicatessen meat and similar;30155;Merguez sausage, beef and mutton, cooked;54.8;19.8;1.8;21.8;1.6;0;0;0;0;0
1468;4;403;meat, egg and fish;delicatessen meat and similar;30156;Merguez sausage, beef and mutton, raw;0;14;2.8;27.6;0;0;0;0;0;0
1469;4;403;meat, egg and fish;delicatessen meat and similar;30176;Liver sausage;50.7;11.7;0.9;35.9;0.9;0;0.9;0;0;0
1470;4;403;meat, egg and fish;delicatessen meat and similar;30177;Diot (sausage from Savoy), raw;0;18;0;30;0;0;0;0;0;0
1471;4;403;meat, egg and fish;delicatessen meat and similar;30742;Strasbourg sausage;57.9;12.4;1.39;25.9;1.06;0.93;0;0;0;0
1472;4;403;meat, egg and fish;delicatessen meat and similar;30746;Cocktail sausage;59.5;12.7;1.46;25.9;1.09;1.04;0;0;0;0
1473;4;403;meat, egg and fish;delicatessen meat and similar;30750;Viennese sausage, pork and veal, raw;56.8;10.3;0;21.3;0;0;0;0;0;0
1474;4;403;meat, egg and fish;delicatessen meat and similar;30764;Ham sausage;60.8;15.7;1;17.5;0.7;0;0;0;0;0
1475;4;403;meat, egg and fish;delicatessen meat and similar;30766;Beer sausage;53.6;13;0;29.7;0;0;0;0;0;0
1476;4;403;meat, egg and fish;delicatessen meat and similar;30778;Tongue sausage w pistachios;55.6;15.3;0;25.8;0;0;0;0;0;0
1478;4;403;meat, egg and fish;delicatessen meat and similar;8120;Preserved pork liver;42.9;16;14.1;25;1;0;0;0;0;0
1479;4;403;meat, egg and fish;delicatessen meat and similar;8125;Preserved poultry liver;46.7;14;7.42;30;0;0;0;0;0;0
1480;4;403;meat, egg and fish;delicatessen meat and similar;8201;Pâté w green pepper;48.1;10.1;1.45;34.6;0;0;0;0;0;0
1481;4;403;meat, egg and fish;delicatessen meat and similar;8206;Ham pâté;56.6;15.2;0;28.6;0.52;0;0;0;0;0
1482;4;403;meat, egg and fish;delicatessen meat and similar;8211;Country-style pâté or terrine;52.2;15.5;1.5;28.2;0.62;0.28;0.25;0;0;0
1483;4;403;meat, egg and fish;delicatessen meat and similar;8214;Breton pâté;50;11;2.88;34;1;0;0;0;0;0
1484;4;403;meat, egg and fish;delicatessen meat and similar;8232;Duck terrine;50.7;13.2;4.44;27.1;1.3;0;0;0;0;0
1485;4;403;meat, egg and fish;delicatessen meat and similar;8240;Rabbit pâté;61.5;16.3;0.00027;20.2;0;0;0;0;0;0
1486;4;403;meat, egg and fish;delicatessen meat and similar;8242;Rabbit terrine;53.8;16.5;5.67;21.2;0.95;0;0;0;0;0
1487;4;403;meat, egg and fish;delicatessen meat and similar;8245;Game pâté;0;15;4;23;2;0;0;0;0;0
1488;4;403;meat, egg and fish;delicatessen meat and similar;8250;Country-style pâté with mushrooms;50.8;12.6;5.93;28.1;1.95;0;0;0;0;0
1489;4;403;meat, egg and fish;delicatessen meat and similar;8300;Pork liver pâté, superior quality;47.6;13;2.4;31;0;0;0;0;0;0
1490;4;403;meat, egg and fish;delicatessen meat and similar;8305;Pork liver pâté;50.7;10.8;2.91;33.3;1.38;0.3;0.3;0;0;0
1491;4;403;meat, egg and fish;delicatessen meat and similar;8312;Pork liver mousse, superior quality;49.8;11.1;10.3;26.1;2.18;0;0;0;0;0
1492;4;403;meat, egg and fish;delicatessen meat and similar;8313;Pork liver mousse;56.5;12;3.39;24.9;1.89;1.2;0;0;0;0
1493;4;403;meat, egg and fish;delicatessen meat and similar;8315;Duck mousse;44.4;10.1;7.07;36.1;2.05;0.53;0.6;0;0;0
1494;4;403;meat, egg and fish;delicatessen meat and similar;8316;Poultry liver pâté;59.8;13.8;1.96;22.9;0.81;0;0;0;0;0
1495;4;403;meat, egg and fish;delicatessen meat and similar;8326;Goose liver pâté;37;11.4;4.67;43.8;0;0;0;0;0;0
1496;4;403;meat, egg and fish;delicatessen meat and similar;8332;Paté (average);51.2;13.6;4.61;27.9;1.23;0.31;0.29;0;0;0
1497;4;403;meat, egg and fish;delicatessen meat and similar;8391;Pâté in crust;45.4;11;22.9;17.1;3.47;0.36;0;0;0;0
1498;4;403;meat, egg and fish;delicatessen meat and similar;8000;Rillettes, pork;46.3;14.3;0.2;36.9;0;0;0;0;0;0
1499;4;403;meat, egg and fish;delicatessen meat and similar;8001;Rillettes, pure pork;44;16.7;0.13;38.3;0.2;0.2;0.2;0;0;0
1501;4;403;meat, egg and fish;delicatessen meat and similar;8015;Rillettes from Mans;40;15.6;4.7;37.6;0.13;0;0;0;0;0
1504;4;403;meat, egg and fish;delicatessen meat and similar;8030;Rillettes, goose;48.9;14.9;0.99;33.4;0;0;0;0;0;0
1505;4;403;meat, egg and fish;delicatessen meat and similar;8040;Rillettes, poultry;52.2;16.4;0.49;30.3;0.36;0;0;0;0;0
1506;4;403;meat, egg and fish;delicatessen meat and similar;8903;Veal quenelle, in sauce;68.8;3.52;15.6;9.5;0.94;0;0;0;0;0
1507;4;403;meat, egg and fish;delicatessen meat and similar;8910;Poultry quenelle, raw;0;9.3;14.1;10.1;1.2;0;0;0;0;0
1508;4;403;meat, egg and fish;delicatessen meat and similar;8912;Poultry quenelle, in sauce;0;3.55;10.3;8.92;1.92;0;0;0;0;0
1509;4;403;meat, egg and fish;delicatessen meat and similar;8932;Fish quenelle, in sauce;0;3.79;10.5;8.51;0.97;0.3;0;0;0;0
1510;4;403;meat, egg and fish;delicatessen meat and similar;8933;Fish quenelle, raw;52.3;8.1;23.6;12.7;1.9;0.3;0;0;0;0
1511;4;403;meat, egg and fish;delicatessen meat and similar;8934;Quenelle, fish, cooked;65.4;5.72;0;13.1;0;0;0;0;0;0
1512;4;403;meat, egg and fish;delicatessen meat and similar;8937;Quenelle, plain, raw;0;7.68;14.8;13.7;2.15;0.29;0;0;0;0
1514;4;403;meat, egg and fish;delicatessen meat and similar;8110;Preserved duck;49.7;25.7;0.15;18.8;0.14;0.2;0.2;0;0;0
1515;4;403;meat, egg and fish;delicatessen meat and similar;8111;Duck breast fillet, smoked;0;21.9;0.55;30.5;0.55;0;0;0;0;0
1516;4;403;meat, egg and fish;delicatessen meat and similar;8321;Foie gras, duck's liver, whole, cooked;35.1;8.41;2.32;54.6;1.71;0.52;0.3;0;0;0
1517;4;403;meat, egg and fish;delicatessen meat and similar;8323;Foie gras, duck's liver, without pieces;40.8;5.75;2.1;50;1.47;0;0;0;0;0
1518;4;403;meat, egg and fish;delicatessen meat and similar;8324;Foie gras, duck's liver, 3-% pieces;39.1;6.88;2.43;50.1;1.41;0.6;0;0;0;0
1519;4;403;meat, egg and fish;delicatessen meat and similar;8325;Foie gras, duck's liver, 5-% pieces;38.5;6.39;2;49.5;1.2;0;0;0;0;0
1520;4;403;meat, egg and fish;delicatessen meat and similar;8328;Foie gras, duck, raw;0;5.94;1.41;63.4;1.14;0;0;0;0;0
1523;4;403;meat, egg and fish;delicatessen meat and similar;8373;Rolled escalope of pork with pistachios;54.5;17.7;0.7;20.2;0.7;0;0;0;0;0
1524;4;403;meat, egg and fish;delicatessen meat and similar;8380;Egg in aspic, w ham;81.9;11.5;0;4.7;0;0;0;0;0;0
1525;4;403;meat, egg and fish;delicatessen meat and similar;8395;Ham, in a pastry crusty;52.2;14.1;17.8;7;2.3;0;0;0;0;0
1526;4;403;meat, egg and fish;delicatessen meat and similar;8400;Head-cheese pâté or brawn;67.7;14.1;0.2;12.9;0;0;0;0;0;0
1527;4;403;meat, egg and fish;delicatessen meat and similar;8406;Pork snout in salad dressing sauce;74.7;8.22;1.02;16.3;0.62;0.28;0.2;0;0;0
1528;4;403;meat, egg and fish;delicatessen meat and similar;8450;Ox muzzle;66.1;26.2;0;5.17;0;0;0;0;0;0
1529;4;403;meat, egg and fish;delicatessen meat and similar;8500;Chitterling sausage;60.5;18.4;0.3;15.1;0;0;0;0;0;0
1531;4;403;meat, egg and fish;delicatessen meat and similar;8504;Chitterling sausage, pan-reheated;55.5;22.5;0;20;0.2;0;0;0;0;0
1533;4;403;meat, egg and fish;delicatessen meat and similar;8550;Chitterling sausage, raw;63;18.8;1;16.3;0.5;0;0;0;0;0
1534;4;403;meat, egg and fish;delicatessen meat and similar;8551;Chitterling sausage, sautéed/pan-fried;48.7;24.5;1;22.3;0.2;0;0;0;0;0
1535;4;403;meat, egg and fish;delicatessen meat and similar;8552;Chitterling sausage from Troyes, raw;59.9;19.7;0.5;19;0.5;0;0;0;0;0
1536;4;403;meat, egg and fish;delicatessen meat and similar;8703;Black pudding (blood sausage), refrigerated;56;12.2;4.5;27.1;1.12;0;0.8;0;0;0
1537;4;403;meat, egg and fish;delicatessen meat and similar;8704;Black pudding (blood sausage), sautéed/pan-fried;61.8;11.9;3.78;20.3;2.86;0.88;0.14;0;0;0
1538;4;403;meat, egg and fish;delicatessen meat and similar;8705;Black or white pudding (blood sausage), sautéed (average);61.3;11.3;4.02;19.4;2.6;0.88;0.14;0;0;0
1539;4;403;meat, egg and fish;delicatessen meat and similar;8742;Caribbean blood sausage;63.9;11.5;9.2;16.5;5.1;0;0;0;0;0
1540;4;403;meat, egg and fish;delicatessen meat and similar;8800;White saussage (white pudding), sautéed;60.1;9.89;4.6;17.1;2;0;0;0;0;0
1541;4;403;meat, egg and fish;delicatessen meat and similar;8801;White saussage (white pudding), refrigerated;64.2;10;0;21;3.64;0;0;0;0;0
1542;4;403;meat, egg and fish;delicatessen meat and similar;8803;White pudding, truffled, raw;58.8;11.3;4.8;17.8;1.7;0;0;0;0;0
1543;4;403;meat, egg and fish;delicatessen meat and similar;25610;Ox muzzle in salad dressing sauce;0;11.3;1;13.1;0.5;0;0;0;0;0
1544;4;403;meat, egg and fish;delicatessen meat and similar;28501;Lardoons, raw;56.9;16.6;1.01;22.1;0.78;0.78;0.15;0;0;0
1545;4;403;meat, egg and fish;delicatessen meat and similar;28502;Pork belly, smoked, raw;53.9;15.6;0.79;26.1;0.75;0.39;0.3;0;0;0
1546;4;403;meat, egg and fish;delicatessen meat and similar;28503;Bresaola;57.1;31.6;0;4.3;0;0;0;0;0;0
1547;4;403;meat, egg and fish;delicatessen meat and similar;28504;Lardoons, cooked;48.2;23.8;2;24.5;0;0;0;0;0;0
1548;4;403;meat, egg and fish;delicatessen meat and similar;28505;Corned-beef, canned;63.4;23.1;0.1;10.5;0.2;0;0;0;0;0
1549;4;403;meat, egg and fish;delicatessen meat and similar;28530;Pork ear sat-cured;61.3;22.5;0.6;15.1;0;0;0;0;0;0
1550;4;403;meat, egg and fish;delicatessen meat and similar;28540;Pork trotters salt-cured;75;11.6;0.01;10;0;0;0;0;0;0
1551;4;403;meat, egg and fish;delicatessen meat and similar;28550;Pork belly salt-cured;56.5;16.8;0.75;22;0.6;0.45;0;0;0;0
1552;4;403;meat, egg and fish;delicatessen meat and similar;28720;Smoked lardoons, raw;55.7;16.7;0.96;22.6;0.8;0.51;0.15;0;0;0
1553;4;403;meat, egg and fish;delicatessen meat and similar;28725;Smoked lardoons, cooked;54.6;14.7;0.8;22.1;0.8;0.27;0.2;0;0;0
1554;4;403;meat, egg and fish;delicatessen meat and similar;28860;Viande des Grisons or Bündnerfleisch or dried beef meat;49.5;38.9;1;5.47;1;0;0;0;0;0
1555;4;403;meat, egg and fish;delicatessen meat and similar;28927;Poultry, minced meat;0;17.7;3.5;5.68;1.4;0;0;0;0;0
1556;4;403;meat, egg and fish;delicatessen meat and similar;28976;Salt curing roast poultry, cooked;0;22;1.28;1.73;0.97;0;0;0;0;0
1557;4;403;meat, egg and fish;delicatessen meat and similar;30315;Spicy pork sausage with red pepper, no precision;34;23.5;3.05;36.1;2.01;0;0;0;0;0
1558;4;403;meat, egg and fish;delicatessen meat and similar;30316;Dry spicy pork sausage with red pepper;28;20.9;2.6;41.9;2.6;1.2;1.2;0;0;0
1559;4;403;meat, egg and fish;delicatessen meat and similar;30317;Spicy pork sausage with red pepper, in large slices;43.6;22.6;2.1;23.9;2.1;0.8;1.3;0;0;0
1560;4;403;meat, egg and fish;delicatessen meat and similar;30350;Salami;33.2;17.7;1.05;41.8;0.2;0.2;0.2;0;0;0
1561;4;403;meat, egg and fish;delicatessen meat and similar;30351;Salami, pure pork;36.2;22.6;1.6;33.7;0;0;0;0;0;0
1562;4;403;meat, egg and fish;delicatessen meat and similar;30352;Salami, pork and beef;43.2;21.5;1.56;28.8;0.61;0.27;0;0;0;0
1563;4;403;meat, egg and fish;delicatessen meat and similar;30366;Salami, Danish-style;36.8;17;1.35;42.9;0.56;0;0;0;0;0
1564;4;403;meat, egg and fish;delicatessen meat and similar;30700;Garlic sausage;57.2;15;1.63;23.6;0.86;0;0;0;0;0
1565;4;403;meat, egg and fish;delicatessen meat and similar;30701;Cooked sausage, pure pork;52.1;13.8;1.3;29;0;0;0;0;0;0
1566;4;403;meat, egg and fish;delicatessen meat and similar;30705;Sausage from Paris;50.6;12.5;0.6;32.7;0.5;0;0;0;0;0
1567;4;403;meat, egg and fish;delicatessen meat and similar;30706;Sausage from Paris, smoked;57.3;13.7;0.6;25.6;0;0;0;0;0;0
1568;4;403;meat, egg and fish;delicatessen meat and similar;30707;Sausage in a brioche crust, cooked;42.4;14.7;22.6;17.4;3.8;0.5;0.2;0;0;0
1569;4;403;meat, egg and fish;delicatessen meat and similar;30730;Saveloy or cervelat;61.1;11.9;1.56;24.8;0.63;0.5;0;0;0;0
1570;4;403;meat, egg and fish;delicatessen meat and similar;30731;Saveloy or cervelat (from Obernai Alsace);0;13;1;27.5;0.6;0;0;0;0;0
1571;4;403;meat, egg and fish;delicatessen meat and similar;30732;Saveloy or cervelat, pure pork with garlic;55.3;12.5;0.2;27.4;0;0;0;0;0;0
1572;4;403;meat, egg and fish;delicatessen meat and similar;30789;Mortadella;55.1;15;1.4;26.7;0;0;0;0;0;0
1573;4;403;meat, egg and fish;delicatessen meat and similar;30790;Mortadella, pure pork;52.3;14.8;1.55;25.8;1;0;0;0;0;0
1574;4;403;meat, egg and fish;delicatessen meat and similar;30791;Pork and beef mortadella;52.3;16.4;0.7;25.4;0;0;0;0;0;0
1575;4;403;meat, egg and fish;delicatessen meat and similar;30797;Mortadella with pistachios, pure pork;53.2;14.4;1.16;28.2;0.48;0;0;0;0;0
1576;4;403;meat, egg and fish;delicatessen meat and similar;30801;Horse sausage, cervelas type;57.6;14.2;0;20;1.4;0.56;0.84;0;0;0
1577;4;403;meat, egg and fish;delicatessen meat and similar;1030;Plant-based ham, ;50.2;29.7;4.13;11.1;0.93;0.1;0.1;0;0;0
1578;4;403;meat, egg and fish;delicatessen meat and similar;1031;Plant-based pâté, ;66.7;3.56;9.45;15.4;1.49;0.58;0.1;0;0;0
1579;4;403;meat, egg and fish;delicatessen meat and similar;20337;Plant-based sausage with tofu (vegan);60.4;13.4;5.69;16.3;0.5;0.21;0.1;0;0;0
1580;4;403;meat, egg and fish;delicatessen meat and similar;20338;Plant-based sausage with tofu (not vegan);73.3;11;4.97;7.2;0.97;0.31;0.1;0;0;0
1581;4;403;meat, egg and fish;delicatessen meat and similar;25232;Plant-based sausage with wheat or seitan;47.7;27.1;7.53;10.5;1.74;0.48;0.1;0;0;0
1582;4;404;meat, egg and fish;other meat products;6260;Burger, beef based, 15% fat, raw, ;62.5;15.8;2.48;13.6;0.57;0.13;0;0;0;0
1583;4;404;meat, egg and fish;other meat products;25089;Veal escalope cordon bleu (topped with a ham slice and Gruyere sauce), ;54.1;14;14.6;12.2;2.2;0.45;0.4;0;0;0
1584;4;404;meat, egg and fish;other meat products;25163;Beef, meat balls, cooked;62;18.5;5.65;13.3;2;0.2;0;0;0;0
1585;4;404;meat, egg and fish;other meat products;25173;Veal, bread escalope, cooked;47.8;22.9;12.6;14.1;0.49;0;0;0;0;0
1586;4;404;meat, egg and fish;other meat products;25186;Meat balls, pork and beef, (Swedish-style), ;55.6;14.4;7.78;18.6;0.8;0.3;0.2;0;0;0
1587;4;404;meat, egg and fish;other meat products;25194;Meat balls, beef and lamb (kefta type) raw;55.5;15.7;9.46;15.7;1.2;0.3;0.2;0;0;0
1588;4;404;meat, egg and fish;other meat products;25504;Poultry on skewer;64.2;18.6;0.8;13;0;0;0;0;0;0
1589;4;404;meat, egg and fish;other meat products;25505;Beef on skewer;62.6;17.1;1.02;12.9;0;0;0;0;0;0
1590;4;404;meat, egg and fish;other meat products;25506;Mixed meat on skewer;63.4;19.7;1.02;13.8;1.01;0;0;0;0;0
1591;4;404;meat, egg and fish;other meat products;25512;Poultry nuggets;51.5;13.1;16.2;13.2;1.07;0.3;0;0;0;0
1592;4;404;meat, egg and fish;other meat products;25541;Lamb on skewer;72.8;12.6;2.54;5.1;1.57;0;0;0;0;0
1593;4;404;meat, egg and fish;other meat products;25566;Pork on skewer, raw;0;15.6;2.1;6.5;1.1;0;0;0;0;0
1594;4;404;meat, egg and fish;other meat products;36027;Chicken, nugget, breaded croquette;48.6;15.6;19.4;11.6;1.3;0.7;0.2;0;0;0
1595;4;404;meat, egg and fish;other meat products;36035;Chicken, marinated wing, roasted/baked;60.2;22.4;2.1;12.6;0.6;0;0;0;0;0
1596;4;404;meat, egg and fish;other meat products;36036;Turkey, breaded escalope;41.8;7.25;21.7;24;1.9;0.9;0.2;0;0;0
1597;4;404;meat, egg and fish;other meat products;36318;Milanese-style turkey escalope or breaded veal escalope;0;14.1;13.5;10.9;1.07;0;0;0;0;0
1599;4;405;meat, egg and fish;fish, cooked;25997;Cod, cooked (average);75;23.1;0;0.73;0;0;0;0;0;0
1600;4;405;meat, egg and fish;fish, cooked;25998;Atlantic herring, smoked, fillet;67.7;18.1;0;9.9;0;0.3;0;0;0;0
1604;4;405;meat, egg and fish;fish, cooked;26013;Atlantic herring, smoked, plain;68.3;16.5;0.5;11.7;0;0;0;0;0;0
1618;4;405;meat, egg and fish;fish, cooked;26037;Salmon, smoked;63.1;22;0.91;9.49;0;0.15;0;0;0;0
1627;4;405;meat, egg and fish;fish, cooked;26087;Mackerel, smoked;55.7;18.8;0;24.3;0;0;0;0;0;0
1628;4;405;meat, egg and fish;fish, cooked;26090;Haddock, smoked;76.8;22.6;0;0.73;0;0;0;0;0;0
1636;4;405;meat, egg and fish;fish, cooked;26152;Alaska pollock, smoked;0;18.3;0;0.9;0;0;0;0;0;0
1643;4;405;meat, egg and fish;fish, cooked;26232;Atlantic herring, smoked, in oil;65.3;15.1;2;11;0;0;0;0;0;0
1647;4;405;meat, egg and fish;fish, cooked;26999;Eel, cooked (average);60.7;22.1;0;13.8;0;0;0;0;0;0
1658;4;405;meat, egg and fish;fish, cooked;27029;Trout, farmed, smoked;61.7;23.4;0.69;9.27;0;0;0;0;0;0
1767;4;407;meat, egg and fish;seafood, cooked;10000;Winkle, cooked;74.9;16.3;0;3.5;0;0;0;0;0;0
1768;4;407;meat, egg and fish;seafood, cooked;10004;Scallop, with coral, cooked;73;20.2;3.22;1.77;0.3;0.3;0.2;0;0;0
